map_file_name,paths_file_name,adv_agent_id,adv_damage_steps,ms_original_path,ms_mdr_path,mdr_expanded_nodes,mdr_visited_nodes,mdr_run_time_seconds,comment
data/Room1_56x55.txt,000.path,1,1,34,35,32,164,8.2231902,
data/Room1_56x55.txt,000.path,1,2,34,36,1748,8713,209.232884,
data/Room1_56x55.txt,000.path,2,1,34,35,32,165,9.316057099999995,
data/Room1_56x55.txt,000.path,2,2,34,36,1749,8834,220.48007420000002,
data/Room1_56x55.txt,000.path,3,1,34,35,33,168,6.172452099999987,
data/Room1_56x55.txt,000.path,3,2,34,36,1822,9100,159.5244689,
data/Room1_56x55.txt,000.path,4,1,34,35,33,171,6.9931196,
data/Room1_56x55.txt,000.path,4,2,34,36,1906,9436,186.7316283,
data/Room1_56x55.txt,000.path,5,1,33,34,34,177,7.2827449000000115,
data/Room1_56x55.txt,000.path,5,2,33,35,2029,10016,186.2185905,
data/Room1_56x55.txt,001.path,1,1,34,35,32,164,7.107513700000027,
data/Room1_56x55.txt,001.path,1,2,34,36,1748,8713,189.7893176,
data/Room1_56x55.txt,001.path,2,1,34,35,32,165,7.695890400000053,
data/Room1_56x55.txt,001.path,2,2,34,36,1749,8834,203.4235013,
data/Room1_56x55.txt,001.path,4,1,34,35,32,164,5.997023199999999,
data/Room1_56x55.txt,001.path,4,2,34,36,1746,8650,170.1927891,
data/Room1_56x55.txt,001.path,3,1,34,35,34,173,6.432817499999999,
data/Room1_56x55.txt,001.path,3,2,34,36,1913,9552,155.9387631,
data/Room1_56x55.txt,001.path,5,1,34,35,34,177,5.9346228,
data/Room1_56x55.txt,001.path,5,2,34,36,2040,10058,167.93686409999998,
data/Room1_56x55.txt,002.path,1,1,34,35,32,164,8.164024299999937,
data/Room1_56x55.txt,002.path,1,2,34,36,1748,8713,217.1124121,
data/Room1_56x55.txt,002.path,3,1,34,35,33,168,6.961017199999986,
data/Room1_56x55.txt,002.path,3,2,34,36,1822,9100,172.78706509999998,
data/Room1_56x55.txt,002.path,5,1,34,35,33,170,6.817617400000017,
data/Room1_56x55.txt,002.path,5,2,34,36,1888,9311,175.7192394,
data/Room1_56x55.txt,002.path,4,1,33,34,34,178,6.5975943000000825,
data/Room1_56x55.txt,002.path,4,2,33,35,2040,10094,185.652372,
data/Room1_56x55.txt,002.path,2,1,34,35,32,165,8.771910599999956,
data/Room1_56x55.txt,002.path,2,2,34,36,1749,8834,239.70965769999998,
data/Room1_56x55.txt,003.path,4,1,34,35,32,164,5.997286400000007,
data/Room1_56x55.txt,003.path,4,2,34,36,1746,8650,166.34156269999994,
data/Room1_56x55.txt,003.path,3,1,34,35,34,173,6.567060100000049,
data/Room1_56x55.txt,003.path,3,2,34,36,1913,9552,151.48859179999988,
data/Room1_56x55.txt,003.path,1,1,34,35,32,164,7.1327732000002015,
data/Room1_56x55.txt,003.path,1,2,34,36,1748,8713,189.22811250000007,
data/Room1_56x55.txt,003.path,5,1,34,35,34,177,6.150387900000055,
data/Room1_56x55.txt,003.path,5,2,34,36,2040,10058,161.38069660000008,
data/Room1_56x55.txt,003.path,2,1,34,35,32,165,6.744035899999972,
data/Room1_56x55.txt,003.path,2,2,34,36,1749,8834,190.9320045999999,
data/Room1_56x55.txt,004.path,2,1,34,35,32,165,9.534653799999887,
data/Room1_56x55.txt,004.path,2,2,34,36,1749,8834,237.19321550000018,
data/Room1_56x55.txt,004.path,3,1,34,35,33,168,6.629074800000012,
data/Room1_56x55.txt,004.path,3,2,34,36,1822,9100,160.1109047,
data/Room1_56x55.txt,004.path,1,1,34,35,32,164,8.293653399999926,
data/Room1_56x55.txt,004.path,1,2,34,36,1748,8713,208.61821439999994,
data/Room1_56x55.txt,004.path,4,1,34,35,33,171,6.765243600000076,
data/Room1_56x55.txt,004.path,4,2,34,36,1906,9436,184.81526359999998,
data/Room1_56x55.txt,004.path,5,1,33,34,34,177,7.640676900000017,
data/Room1_56x55.txt,004.path,5,2,33,35,2029,10016,186.88055829999996,
data/Room1_56x55.txt,005.path,1,1,35,36,32,164,8.513413000000014,
data/Room1_56x55.txt,005.path,1,2,35,37,1748,8713,209.6610488,
data/Room1_56x55.txt,005.path,5,1,35,36,32,164,6.471158199999991,
data/Room1_56x55.txt,005.path,5,2,35,37,1769,8744,166.7195322,
data/Room1_56x55.txt,005.path,2,1,35,36,32,165,8.957108700000163,
data/Room1_56x55.txt,005.path,2,2,35,37,1749,8834,222.99755249999998,
data/Room1_56x55.txt,005.path,4,1,35,36,33,171,6.242418199999975,
data/Room1_56x55.txt,005.path,4,2,35,37,1904,9416,172.20882129999995,
data/Room1_56x55.txt,005.path,3,1,33,34,35,187,7.873917200000051,
data/Room1_56x55.txt,005.path,3,2,33,35,2250,11267,189.34807220000016,
data/Room1_56x55.txt,006.path,5,1,34,35,32,164,6.997093899999982,
data/Room1_56x55.txt,006.path,5,2,34,36,1769,8744,173.4315262,
data/Room1_56x55.txt,006.path,3,1,34,35,34,173,7.588260300000002,
data/Room1_56x55.txt,006.path,3,2,34,36,1913,9552,164.1012005,
data/Room1_56x55.txt,006.path,4,1,34,35,34,178,6.062119800000119,
data/Room1_56x55.txt,006.path,4,2,34,36,2040,10094,174.71053779999988,
data/Room1_56x55.txt,006.path,2,1,34,35,32,165,7.7307140999998865,
data/Room1_56x55.txt,006.path,2,2,34,36,1749,8834,202.84528290000003,
data/Room1_56x55.txt,006.path,1,1,34,35,32,164,7.6389852000002065,
data/Room1_56x55.txt,006.path,1,2,34,36,1748,8713,201.53722199999993,
data/Room1_56x55.txt,007.path,3,1,34,35,33,168,6.365881899999977,
data/Room1_56x55.txt,007.path,3,2,34,36,1822,9100,155.18529910000007,
data/Room1_56x55.txt,007.path,4,1,34,35,33,171,6.522084699999823,
data/Room1_56x55.txt,007.path,4,2,34,36,1906,9436,178.98765319999984,
data/Room1_56x55.txt,007.path,5,1,33,34,34,177,7.572757999999794,
data/Room1_56x55.txt,007.path,5,2,33,35,2029,10016,177.09128770000007,
data/Room1_56x55.txt,007.path,1,1,34,35,32,164,8.346671600000036,
data/Room1_56x55.txt,007.path,1,2,34,36,1748,8713,208.4472839,
data/Room1_56x55.txt,007.path,2,1,34,36,32,165,8.89109829999984,
data/Room1_56x55.txt,007.path,2,2,34,37,1749,8834,221.24917149999987,
data/Room1_56x55.txt,008.path,2,1,34,35,32,165,7.884284100000059,
data/Room1_56x55.txt,008.path,2,2,34,36,1749,8834,206.89627830000018,
data/Room1_56x55.txt,008.path,5,1,34,35,32,164,7.632194399999662,
data/Room1_56x55.txt,008.path,5,2,34,36,1769,8744,123.20240379999996,
data/Room1_56x55.txt,008.path,3,1,34,35,34,173,6.867980999999872,
data/Room1_56x55.txt,008.path,3,2,34,36,1913,9552,166.12549850000005,
data/Room1_56x55.txt,008.path,4,1,34,35,34,178,6.288374399999839,
data/Room1_56x55.txt,008.path,4,2,34,36,2040,10094,176.55737039999985,
data/Room1_56x55.txt,008.path,1,1,34,35,32,164,8.459609199999932,
data/Room1_56x55.txt,008.path,1,2,34,36,1748,8713,203.33268320000002,
data/Room1_56x55.txt,009.path,5,1,35,36,32,164,6.915397000000212,
data/Room1_56x55.txt,009.path,5,2,35,37,1769,8744,164.27432680000015,
data/Room1_56x55.txt,009.path,1,1,35,36,32,164,7.900106200000209,
data/Room1_56x55.txt,009.path,1,2,35,37,1748,8713,190.79294570000002,
data/Room1_56x55.txt,009.path,4,1,35,36,33,171,4.207601800000248,
data/Room1_56x55.txt,009.path,4,2,35,37,1904,9416,92.82410619999973,
data/Room1_56x55.txt,009.path,2,1,35,36,32,165,4.333727100000033,
data/Room1_56x55.txt,009.path,2,2,35,37,1749,8834,105.47154670000009,
data/Room1_56x55.txt,009.path,3,1,33,34,35,187,7.2833799,
data/Room1_56x55.txt,009.path,3,2,33,35,2250,11267,179.14062409999997,
